time,ice_free,new_young,thin_FY,medium_FY,thick_FY,multiyear
2025-12-09,326597.1945493908,16357.017178972306,3303.1226018860802,0.0,0.0,0.0
2025-12-10,325274.94763320376,17042.80233622389,3939.58436082153,0.0,0.0,0.0
2025-12-11,323579.18003454164,21365.15137920653,1313.0029165010028,0.0,0.0,0.0
2025-12-12,320879.41045755555,25061.37562729755,316.54824539602356,0.0,0.0,0.0
2025-12-13,318304.61612538114,24109.98482337326,3842.7333814947883,0.0,0.0,0.0
2025-12-14,314466.4492427434,27812.927209695026,3914.131769985893,63.82610782486366,0.0,0.0
2025-12-15,312309.27555096475,30159.555214231827,3788.5035650526115,0.0,0.0,0.0
2025-12-16,310157.4866754174,31606.131011765716,4172.9323063350175,320.7843367309856,0.0,0.0
2025-12-17,307937.64277534,32480.85124652456,5131.977525769812,706.8627826148434,0.0,0.0
2025-12-18,307803.1146813296,30127.699698804605,3795.0693828955186,2101.658126355736,1534.03054803561,706.4954886860371
2025-12-19,308667.1618011057,29011.133256800305,3872.9415715313676,1786.392733796008,1473.5114443124505,257.8737221905559
2025-12-20,309474.1454589326,27887.612263785606,3990.05924025452,2549.913167647748,1537.337552137315,257.8737221905559
2025-12-21,311147.3895843695,25888.791391693034,4116.790112523097,2296.4454009795118,2177.06721667078,257.8737221905559
2025-12-22,312270.25050812936,24771.998065394037,4176.35023129949,3123.5979721338576,1790.0699498916301,0.0
2025-12-23,311842.2969442791,25323.757030586945,5204.556437782692,2681.972893104105,703.7413736509835,0.0
2025-12-24,304556.4299484624,35685.86320568319,4669.548852515275,1345.4923235882768,0.0,0.0
2025-12-25,293486.2105949351,44537.41588566179,6175.308724789235,1481.7607847514223,385.3440530122491,0.0
2025-12-26,283701.44329846743,52810.3563675178,6260.400684183002,2064.996843201151,1355.3937747511304,64.74336212861442
2025-12-27,275013.0665911115,59126.46651782138,6280.023774860369,3432.2610639272148,1626.5875167040301,778.9288658247223
2025-12-28,268897.63972323434,60144.392470115534,11120.72507026699,3692.5111670255224,1492.006933270409,910.0589663363467
2025-12-29,265878.08163383696,61941.039311631335,11683.786227707431,4348.528315655792,1885.2113989707607,520.6874424469252
2025-12-30,265424.9498591953,65026.62877760135,9177.916136926546,4479.469205360593,1758.447880247063,389.9224709183284
2025-12-31,264971.0784654661,67926.0005371949,7123.420906808089,4088.2664633029635,1952.6940987273938,195.87385874973748
2026-01-01,265234.9273962183,70951.84714413268,7725.78306054245,2083.976647042857,260.80008231288343,0.0
2026-01-02,266970.18159475445,69040.28833639293,7526.426127796658,2333.6273947008103,386.81087660427283,0.0
2026-01-03,268850.0669271889,66562.64832462984,7548.623218723239,2521.2763573794987,774.7195023277219,0.0
2026-01-04,266778.3876451722,75331.96880194584,3954.0301900747104,0.0,0.0,0.0
2026-01-05,261338.34578091654,77135.05153537897,7590.989320897278,0.0,0.0,0.0
2026-01-06,252685.1379227229,77957.27441515459,14841.115216683818,0.0,0.0,0.0
2026-01-07,239881.43208288588,82932.37447353502,22280.163656761557,259.70489425258376,0.0,0.0
2026-01-08,227721.69776655387,90541.29240746591,26629.254423973933,845.5018194753567,0.0,0.0
2026-01-09,215344.20845705352,96977.64808330941,30549.480991786157,1303.0886816056016,130.58270509234694,0.0
2026-01-10,205400.14735653764,107028.90227194334,29780.80336357076,1563.875111826233,261.5299430571936,0.0
2026-01-11,194951.1163609234,103773.42943601642,38881.06127806436,4713.768324876806,1323.0831725812684,0.0
2026-01-12,185906.51945054985,111515.61775629457,42049.1368539142,3422.9467283943072,1127.7531104034117,0.0
2026-01-13,179440.21017817804,126454.50372668848,36882.7346063266,1837.2350033685275,132.2199041537749,0.0
2026-01-14,179440.21017817804,134324.640572033,29408.891034480504,1314.9148706957171,66.20068474441246,0.0
2026-01-15,179440.21017817804,143359.36777735376,22277.60638665688,262.43251919622344,0.0,0.0
2026-01-16,181280.11592015534,153441.8687643121,11535.34964578174,0.0,0.0,0.0
2026-01-17,184165.98534302402,153347.11453723,8744.234449995152,0.0,0.0,0.0
2026-01-18,195263.68145940098,142695.8332220842,8297.819648763996,0.0,0.0,0.0
2026-01-19,212137.181791802,128031.64088233189,6088.511656115315,0.0,0.0,0.0
2026-01-20,226236.06166707166,110855.99604197333,9165.276621204179,0.0,0.0,0.0
2026-01-21,234753.55067075943,100769.80644014452,10733.977219345248,0.0,0.0,0.0
2026-01-22,239901.44787827256,94170.88923117804,12184.997220798574,0.0,0.0,0.0
2026-01-23,243479.2880134147,88349.26918715818,14428.77712967631,0.0,0.0,0.0
2026-01-24,236397.58767187936,93299.30729357846,16560.43936479135,0.0,0.0,0.0
2026-01-25,222718.59624990955,103654.71285342693,19884.025226912705,0.0,0.0,0.0
2026-01-26,211005.27753059595,93388.68847108868,41863.36832856457,0.0,0.0,0.0
2026-01-27,202295.0512020117,108532.84682045161,35429.43630778585,0.0,0.0,0.0
2026-01-28,193117.26523622533,118146.69334550989,34993.37574851395,0.0,0.0,0.0
2026-01-29,182695.5708101453,134332.79632750765,29228.967192596218,0.0,0.0,0.0
2026-01-30,169406.2595727372,155151.91325470543,21699.161502806543,0.0,0.0,0.0
2026-01-31,159411.0165589184,171541.15527218365,15305.162499147074,0.0,0.0,0.0
2026-02-01,152101.0281067542,182370.8052972284,11785.50092626654,0.0,0.0,0.0
2026-02-02,147660.13179725112,191594.6182387291,6938.574344494242,64.00994977467465,0.0,0.0
2026-02-03,145406.29795268655,193350.6504857796,7500.38589178299,0.0,0.0,0.0
2026-02-04,145127.6217506497,195601.587347637,5528.125231962485,0.0,0.0,0.0
2026-02-05,146370.63542659231,193242.79854718072,6643.900356476148,0.0,0.0,0.0
2026-02-06,148985.79470171698,189057.94688326315,8213.592745269005,0.0,0.0,0.0
2026-02-07,150646.5823180896,188039.09608047304,7571.655931686488,0.0,0.0,0.0
2026-02-08,157338.5539699956,181795.22896436582,7123.55139588774,0.0,0.0,0.0
2026-02-09,163974.27471315896,176278.23656240155,6004.823054688655,0.0,0.0,0.0
2026-02-10,172882.25100191348,167615.9521150295,5759.131213306176,0.0,0.0,0.0
2026-02-11,188095.6714730759,153888.107175496,4273.555681677262,0.0,0.0,0.0
2026-02-12,218414.4714251166,123102.03956930194,4740.8233358306625,0.0,0.0,0.0
2026-02-13,228598.09471570147,110096.68488149618,7562.554733051544,0.0,0.0,0.0
2026-02-14,234698.9643544241,103500.54123245212,8057.828743372964,0.0,0.0,0.0
2026-02-15,241568.73161067502,95769.90888515068,8918.693834423473,0.0,0.0,0.0
2026-02-16,248684.30531738908,85839.97282597247,11608.916250733047,124.1399361545604,0.0,0.0
2026-02-17,257346.64982086892,76768.22054062242,12080.486881133555,61.977087624311565,0.0,0.0
2026-02-18,262244.0819231631,69772.03149012494,14179.243829336834,61.977087624311565,0.0,0.0
2026-02-19,265570.2826777128,68631.35270051076,11993.72186440129,61.977087624311565,0.0,0.0
2026-02-20,269233.3617523774,64334.10934479812,12627.886145449302,61.977087624311565,0.0,0.0
2026-02-21,270235.3517731789,62019.34205779486,14002.640499275378,0.0,0.0,0.0
2026-02-22,262434.27017154824,63909.61739527222,19913.446763428667,0.0,0.0,0.0
2026-02-23,246918.53699172378,74707.84813152152,24630.949207003865,0.0,0.0,0.0
2026-02-24,213728.82117220812,102891.38322670765,29637.129931333395,0.0,0.0,0.0
2026-02-25,186841.3361943799,128391.68648774197,31024.311648127325,0.0,0.0,0.0
2026-02-26,167605.581070213,141260.80617967417,37390.94708036201,0.0,0.0,0.0
2026-02-27,145795.80811241135,142414.92716754077,55774.26786531207,2272.331184984953,0.0,0.0
2026-02-28,132801.42294667248,144759.88508714546,68162.98897874086,533.0373176903802,0.0,0.0
2026-03-01,121923.25640971732,162330.4966201586,59393.57370918355,2543.6256427689873,66.38194842069589,0.0
2026-03-02,107801.27413112039,168455.9978612129,65843.58496167356,3887.6998390329404,268.7775372093514,0.0
2026-03-03,97571.06761462317,192635.61844471266,56050.64827091334,0.0,0.0,0.0
2026-03-04,87490.16813778624,209850.57981215065,48850.56716090291,66.01921940936245,0.0,0.0
2026-03-05,81330.43940052547,218621.6333994278,46239.787911313426,65.4736189824233,0.0,0.0
2026-03-06,76384.9736812912,223334.8533991726,46537.50724978537,0.0,0.0,0.0
2026-03-07,70709.0096428141,223760.29362359789,51788.03106383719,0.0,0.0,0.0
2026-03-08,64655.377880609376,227172.35593448186,54306.018239307086,123.5822758508341,0.0,0.0
2026-03-09,61739.655166905206,232239.3131339989,52214.3560795704,64.00994977467465,0.0,0.0
2026-03-10,57124.315303138705,238382.02997340297,50750.98905370751,0.0,0.0,0.0
2026-03-11,52966.38728645512,237468.16748076276,55822.77956303129,0.0,0.0,0.0
2026-03-12,48391.096636996124,239812.35746500804,58053.880228245005,0.0,0.0,0.0
2026-03-13,43261.939395637135,238274.48873748974,64720.90619712228,0.0,0.0,0.0
2026-03-14,36993.45618922004,242738.2172864911,66525.66085453804,0.0,0.0,0.0
2026-03-15,34064.79466248563,245416.42472112362,66776.11494663992,0.0,0.0,0.0
2026-03-16,29343.896914421013,241821.61809048164,74890.50460324732,201.31472209921228,0.0,0.0
2026-03-17,23056.010761885882,230128.94069254928,92669.75343161562,402.62944419842455,0.0,0.0
2026-03-18,18419.199341046784,225212.49120667894,102156.27046973609,469.3733127873612,0.0,0.0
2026-03-19,13244.329174012077,219295.47670386446,113248.15513958529,469.3733127873612,0.0,0.0
2026-03-20,10916.092514790516,221810.24949756273,113263.47569282592,267.51662506999935,0.0,0.0
2026-03-21,9714.133945929132,223700.17655614993,112575.5072031001,267.51662506999935,0.0,0.0
2026-03-22,8901.683912810666,234137.1124073298,102750.97145122774,467.5665588809491,0.0,0.0
2026-03-23,8810.660701215998,245911.17464886484,91535.49898016834,0.0,0.0,0.0
2026-03-24,10133.370314502165,271807.05062985315,64250.894166484475,66.01921940936245,0.0,0.0
2026-03-25,13296.765751274237,278559.67394586076,54400.89463311415,0.0,0.0,0.0
2026-03-26,16413.38114914314,282299.22899967525,47544.724181430734,0.0,0.0,0.0
2026-03-27,20123.51389174452,284091.8652593849,42041.95517911973,0.0,0.0,0.0
2026-03-28,23194.150188194428,281024.79402478074,42038.39011727393,0.0,0.0,0.0
2026-03-29,26169.70162551561,276208.71798477904,43878.91471995447,0.0,0.0,0.0
2026-03-30,25540.773530326984,263435.65612011077,57280.904679811414,0.0,0.0,0.0
2026-03-31,25371.081569977516,247848.79651721643,73037.45624305522,0.0,0.0,0.0
2026-04-01,23312.590828832122,243007.86043984778,79936.88306156926,0.0,0.0,0.0
2026-04-02,25006.46036646,249858.83130828195,71323.14449787061,68.89815763663098,0.0,0.0
2026-04-03,28037.04674969634,240401.84089930073,77542.85426058131,275.5924206707872,0.0,0.0
2026-04-04,30085.609016200055,239856.18571354385,75490.18939948009,825.3502010251864,0.0,0.0
2026-04-05,33893.74990772066,235485.5207719436,76258.51559000873,619.5480605762127,0.0,0.0
2026-04-06,38022.059443581355,238526.4124587007,69570.88793981032,137.97448815676827,0.0,0.0
2026-04-07,43675.56310648904,240164.12345319,62417.64777057013,0.0,0.0,0.0
2026-04-08,53595.52466262126,243263.8200770529,49397.98959057503,0.0,0.0,0.0
2026-04-09,66037.08372126716,239744.1421056908,40476.10850329122,0.0,0.0,0.0
2026-04-10,77168.1882859767,234969.44532298885,34119.70072128362,0.0,0.0,0.0
2026-04-11,90358.83282032923,221758.04997537844,34140.451534541506,0.0,0.0,0.0
2026-04-12,106940.60161644619,210125.77850211522,29190.954211687767,0.0,0.0,0.0
